player_id,league
bellch01,NBA
bellch01,NBA
bellch01,NBA
bellch01,NBA
bellch01,NBA
bellch01,NBA
bellch01,NBA
bellch01,NBA
belljo01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
bellra01,NBA
belltr01,NBA
belltr01,NBA
belltr01,NBA
bembrde01,NBA
bembrde01,NBA
bendedr01,NBA
bendedr01,NBA
bendejo01,NBA
bendejo01,NBA
bendejo01,NBA
bendejo01,NBA
bendejo01,NBA
bendejo01,NBA
bendejo01,NBA
bendejo01,NBA
benimje01,NBA
benimje01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjabe01,NBA
benjaco01,NBA
benjaco01,NBA
benjaco01,NBA
bennean01,NBA
bennean01,NBA
bennean01,NBA
bennean01,NBA
bennean01,NBA
bennema01,NBA
bennema01,NBA
bennema01,NBA
bennema01,NBA
benneto01,NBA
benneto01,NBA
benneto01,NBA
bennewi01,NBA
bennewi01,NBA
benoida01,NBA
benoida01,NBA
benoida01,NBA
benoida01,NBA
benoida01,NBA
benoida01,NBA
benoida01,NBA
benoida01,NBA
bensoke02,NBA
bensoke01,NBA
bensoke01,NBA
bensoke01,NBA
bensoke01,NBA
bentibe01,NBA
bentibe01,NBA
bentibe01,NBA
berryri01,NBA
berrywa01,NBA
berrywa01,NBA
bertada01,NBA
bertada01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
besttr01,NBA
beverpa01,NBA
beverpa01,NBA
beverpa01,NBA
beverpa01,NBA
beverpa01,NBA
beverpa01,NBA
bhullsi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
bibbymi01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
biedran01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
billuch01,NBA
birchkh01,NBA
birchkh01,NBA
birdla01,NBA
birdla01,NBA
birdla01,NBA
birdla01,NBA
birdla01,NBA
birdla01,NBA
birdla01,NBA
birdla01,NBA
birdla01,NBA
birdsot01,NBA
birdsot01,NBA
birdsot01,NBA
biyombi01,NBA
biyombi01,NBA
biyombi01,NBA
biyombi01,NBA
biyombi01,NBA
biyombi01,NBA
biyombi01,NBA
bjeline01,NBA
bjeline01,NBA
bjeline01,NBA
blabuw01,NBA
blabuw01,NBA
blabuw01,NBA
blackta01,NBA
blackta01,NBA
blackta01,NBA
blackta01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackro01,NBA
blackal01,NBA
blairde01,NBA
blairde01,NBA
blairde01,NBA
blairde01,NBA
blairde01,NBA
blairde01,NBA
blairde01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blakest01,NBA
blalowi01,NBA
blankla01,NBA
blankla01,NBA
blankla01,NBA
blantri01,NBA
blatcan01,NBA
blatcan01,NBA
blatcan01,NBA
blatcan01,NBA
blatcan01,NBA
blatcan01,NBA
blatcan01,NBA
blatcan01,NBA
blatcan01,NBA
